"RouteID","RouteDescription","StopID","Sequence","Address","StopType","Pieces","Weight","Remarks","MinimumStopTime","PreferredStopTime","MaximumStopTime","CompletedTime","POD"
"TANBMW1F","BMW Distribution","33857053","0","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","0","0","","1/29/2018 9:30:00 AM","1/29/2018 9:45:00 AM","1/29/2018 10:00:00 AM","1/29/2018 6:53:57 AM","Shamil"
"TANBMW1F","BMW Distribution","33802330","0","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","0","0","","1/26/2018 9:30:00 AM","1/26/2018 9:45:00 AM","1/26/2018 10:00:00 AM","1/26/2018 7:01:00 AM","Shamil"
"TANBMW1F","BMW Distribution","33764761","0","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","0","0","","1/25/2018 9:30:00 AM","1/25/2018 9:45:00 AM","1/25/2018 10:00:00 AM","1/25/2018 6:55:00 AM","Shamil"
"TANBMW1F","BMW Distribution","33719038","0","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","0","0","","1/24/2018 9:30:00 AM","1/24/2018 9:45:00 AM","1/24/2018 10:00:00 AM","1/24/2018 9:03:00 AM","Shamil"
"TANBMW1F","BMW Distribution","33675833","1","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","33","31","","1/23/2018 9:30:00 AM","1/23/2018 9:45:00 AM","1/23/2018 10:00:00 AM","1/23/2018 7:03:00 AM","Shamil"
"TANBMW1F","BMW Distribution","33736914","3","New Country BMW 1 Weston Park Rd  Hartford CT  06120","Delivery","4","3","","1/23/2018 12:05:00 PM","1/23/2018 12:05:00 PM","1/23/2018 12:05:00 PM","1/23/2018 11:34:00 AM","Romasanta"
"TANBMW1F","BMW Distribution","33945314","0","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","0","0","","1/31/2018 9:30:00 AM","1/31/2018 9:45:00 AM","1/31/2018 10:00:00 AM","1/31/2018 7:15:31 AM","Shamil"
"TANBMW1F","BMW Distribution","33902107","1","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","38","36","","1/30/2018 9:30:00 AM","1/30/2018 9:45:00 AM","1/30/2018 10:00:00 AM","1/30/2018 8:55:07 AM","Shamil"
"TANBMW1F","BMW Distribution","33961776","5","BMW of Ridgefield 746 Danbury Rd  Ridgefield CT  06877","Delivery","4","3","","1/30/2018 1:40:00 PM","1/30/2018 1:40:00 PM","1/30/2018 1:40:00 PM","1/30/2018 1:36:43 PM","Rich whalen"
"TANBMW1F","BMW Distribution","33961780","4","BMW of Watertown 699 Straits Tpke  Watertown CT  06795","Delivery","28","27","","1/30/2018 12:55:00 PM","1/30/2018 12:55:00 PM","1/30/2018 12:55:00 PM","1/30/2018 12:52:11 PM","Bob"
"TANBMW1F","BMW Distribution","33961773","3","New Country BMW 1 Weston Park Rd  Hartford CT  06120","Delivery","4","4","","1/30/2018 12:05:00 PM","1/30/2018 12:05:00 PM","1/30/2018 12:05:00 PM","1/30/2018 12:04:19 PM","Romasanta"
"TANBMW1F","BMW Distribution","33961778","2","BMW of West Springfield 1712 Riverdale St  West Springfield MA  01089","Delivery","2","2","","1/30/2018 11:20:00 AM","1/30/2018 11:20:00 AM","1/30/2018 11:20:00 AM","1/30/2018 11:19:59 AM","Jose Modesto"
"TANBMW1F","BMW Distribution","34028600","0","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","0","0","","2/2/2018 9:30:00 AM","2/2/2018 9:45:00 AM","2/2/2018 10:00:00 AM","2/2/2018 7:39:29 AM","Shamil"
"TANBMW1F","BMW Distribution","33984827","1","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","32","30","","2/1/2018 9:30:00 AM","2/1/2018 9:45:00 AM","2/1/2018 10:00:00 AM","2/1/2018 8:43:33 AM","Shamil"
"TANBMW1F","BMW Distribution","34049097","3","New Country BMW 1 Weston Park Rd  Hartford CT  06120","Delivery","1","1","","2/1/2018 12:05:00 PM","2/1/2018 12:05:00 PM","2/1/2018 12:05:00 PM","2/1/2018 11:27:17 AM","Romasanta"
"TANBMW1F","BMW Distribution","34049098","5","BMW of Ridgefield 746 Danbury Rd  Ridgefield CT  06877","Delivery","11","9","","2/1/2018 1:40:00 PM","2/1/2018 1:40:00 PM","2/1/2018 1:40:00 PM","2/1/2018 1:05:40 PM","Richard whalen"
"TANBMW1F","BMW Distribution","34049099","2","BMW of West Springfield 1712 Riverdale St  West Springfield MA  01089","Delivery","4","4","","2/1/2018 11:20:00 AM","2/1/2018 11:20:00 AM","2/1/2018 11:20:00 AM","2/1/2018 10:52:26 AM","Jose modesto"
"TANBMW1F","BMW Distribution","34049100","4","BMW of Watertown 699 Straits Tpke  Watertown CT  06795","Delivery","16","16","","2/1/2018 12:55:00 PM","2/1/2018 12:55:00 PM","2/1/2018 12:55:00 PM","2/1/2018 12:10:11 PM","Robert"
"TANBMW2C","BMW Distribution","34250835","0","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","0","0","","2/9/2018 12:00:00 PM","2/9/2018 12:15:00 PM","2/9/2018 12:30:00 PM","2/9/2018 12:37:53 PM","D. Heera"
"TANBMW2C","BMW Distribution","34210857","1","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","6","5","","2/8/2018 12:00:00 PM","2/8/2018 12:15:00 PM","2/8/2018 12:30:00 PM","2/8/2018 12:42:01 PM","D Heera"
"TANBMW2C","BMW Distribution","34276167","4","Wagner BMW of Shrewsbury 770 Boston Turnpike  Shrewsbury MA  01545","Delivery","3","2","","2/8/2018 2:25:00 PM","2/8/2018 2:25:00 PM","2/8/2018 2:25:00 PM","2/8/2018 1:37:45 PM","D. Harthy"
"TANBMW2C","BMW Distribution","34276169","2","BMW of Sudbury 68 Old County Rd  Sudbury MA  01776","Delivery","1","1","","2/8/2018 1:05:00 PM","2/8/2018 1:05:00 PM","2/8/2018 1:05:00 PM","2/8/2018 1:30:12 PM","C. Place"
"TANBMW2C","BMW Distribution","34276170","3","BMW of Sudbury CCRC 68 Old County Rd  Sudbury MA  01776","Delivery","2","2","","2/8/2018 1:05:00 PM","2/8/2018 1:05:00 PM","2/8/2018 1:05:00 PM","2/8/2018 1:36:35 PM","C. Place"
"TANBMW2C","BMW Distribution","34170075","0","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","0","0","","2/7/2018 12:00:00 PM","2/7/2018 12:15:00 PM","2/7/2018 12:30:00 PM","2/7/2018 11:47:13 AM","D. Heera"
"TANBMW2C","BMW Distribution","33112362","3","BMW of Sudbury CCRC 68 Old County Rd  Sudbury MA  01776","Delivery","4","4","","1/3/2018 1:05:00 PM","1/3/2018 1:05:00 PM","1/3/2018 1:05:00 PM","1/3/2018 1:03:00 PM","Bryan bonina"
"TANBMW2C","BMW Distribution","33055257","1","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","0","0","","1/3/2018 12:00:00 PM","1/3/2018 12:15:00 PM","1/3/2018 12:30:00 PM","1/3/2018 12:16:13 PM",""
"TANBMW2C","BMW Distribution","33018446","1","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","5","5","","1/2/2018 12:00:00 PM","1/2/2018 12:15:00 PM","1/2/2018 12:30:00 PM","1/2/2018 12:23:00 PM","Edward"
"TANBMW2C","BMW Distribution","33067183","4","Wagner BMW of Shrewsbury 770 Boston Turnpike  Shrewsbury MA  01545","Delivery","2","2","","1/2/2018 2:25:00 PM","1/2/2018 2:25:00 PM","1/2/2018 2:25:00 PM","1/2/2018 2:04:00 PM","Nathan yates"
"TANBMW2C","BMW Distribution","33067184","2","BMW of Sudbury 68 Old County Rd  Sudbury MA  01776","Delivery","2","2","","1/2/2018 1:05:00 PM","1/2/2018 1:05:00 PM","1/2/2018 1:05:00 PM","1/2/2018 1:22:00 PM","Xavier Anderson"
"TANBMW2C","BMW Distribution","33067185","3","MINI of Boston (Wholesale Parts Ope 68 Old County Rd  Sudbury MA  01776","Delivery","1","1","","1/2/2018 1:05:00 PM","1/2/2018 1:05:00 PM","1/2/2018 1:05:00 PM","1/2/2018 1:26:00 PM","Bryan Bonina"
"TANBMW2C","BMW Distribution","33254035","4","Wagner BMW of Shrewsbury 770 Boston Turnpike  Shrewsbury MA  01545","Delivery","1","1","","1/8/2018 2:25:00 PM","1/8/2018 2:25:00 PM","1/8/2018 2:25:00 PM","1/8/2018 2:24:39 PM",""
"TANBMW2C","BMW Distribution","33138009","1","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","8","8","","1/5/2018 12:00:00 PM","1/5/2018 12:15:00 PM","1/5/2018 12:30:00 PM","1/5/2018 12:59:00 PM","D. Heera"
"TANBMW2C","BMW Distribution","33208242","3","Wagner BMW of Shrewsbury 770 Boston Turnpike  Shrewsbury MA  01545","Delivery","4","4","","1/5/2018 2:25:00 PM","1/5/2018 2:25:00 PM","1/5/2018 2:25:00 PM","1/5/2018 2:15:00 PM","J. Yates"
"TANBMW2C","BMW Distribution","33208247","2","BMW of Sudbury CCRC 68 Old County Rd  Sudbury MA  01776","Delivery","4","4","","1/5/2018 1:05:00 PM","1/5/2018 1:05:00 PM","1/5/2018 1:05:00 PM","1/5/2018 1:06:56 PM","B. Boinna"
"TANBMW2C","BMW Distribution","33112354","4","Wagner BMW of Shrewsbury 770 Boston Turnpike  Shrewsbury MA  01545","Delivery","2","2","","1/3/2018 2:25:00 PM","1/3/2018 2:25:00 PM","1/3/2018 2:25:00 PM","1/3/2018 1:50:00 PM","Harty davud"
"TANBMW2C","BMW Distribution","33112358","2","BMW of Sudbury 68 Old County Rd  Sudbury MA  01776","Delivery","1","1","","1/3/2018 1:05:00 PM","1/3/2018 1:05:00 PM","1/3/2018 1:05:00 PM","1/3/2018 1:04:00 PM","Xavier Anderson"
"TANBMW2C","BMW Distribution","33342671","3","BMW of Sudbury CCRC 68 Old County Rd  Sudbury MA  01776","Delivery","2","2","","1/10/2018 1:05:00 PM","1/10/2018 1:05:00 PM","1/10/2018 1:05:00 PM","1/10/2018 1:00:00 PM","C. Place"
"TANBMW2C","BMW Distribution","33342673","4","MINI of Boston (Wholesale Parts Ope 68 Old County Rd  Sudbury MA  01776","Delivery","1","1","","1/10/2018 1:05:00 PM","1/10/2018 1:05:00 PM","1/10/2018 1:05:00 PM","1/10/2018 12:56:00 PM","C Place"
"TANBMW2C","BMW Distribution","33224176","0","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","0","0","","1/9/2018 12:00:00 PM","1/9/2018 12:15:00 PM","1/9/2018 12:30:00 PM","1/9/2018 12:58:00 PM","D. Heera"
"TANBMW2C","BMW Distribution","33188364","1","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","9","8","","1/8/2018 12:00:00 PM","1/8/2018 12:15:00 PM","1/8/2018 12:30:00 PM","1/8/2018 1:25:00 PM","Edward"
"TANBMW2C","BMW Distribution","33254042","2","BMW of Sudbury 68 Old County Rd  Sudbury MA  01776","Delivery","3","2","","1/8/2018 1:05:00 PM","1/8/2018 1:05:00 PM","1/8/2018 1:05:00 PM","1/8/2018 1:26:00 PM","Anderson"
"TANBMW2C","BMW Distribution","33254051","3","BMW of Sudbury CCRC 68 Old County Rd  Sudbury MA  01776","Delivery","5","5","","1/8/2018 1:05:00 PM","1/8/2018 1:05:00 PM","1/8/2018 1:05:00 PM","1/8/2018 1:26:00 PM","Xavier"
"TANBMW2C","BMW Distribution","33425770","4","MINI of Boston (Wholesale Parts Ope 68 Old County Rd  Sudbury MA  01776","Delivery","1","1","","1/12/2018 1:05:00 PM","1/12/2018 1:05:00 PM","1/12/2018 1:05:00 PM","1/12/2018 1:03:00 PM","C. Place"
"TANBMW2C","BMW Distribution","33325476","1","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","2","2","","1/11/2018 12:00:00 PM","1/11/2018 12:15:00 PM","1/11/2018 12:30:00 PM","1/11/2018 12:38:00 PM","D. Heera"
"TANBMW2C","BMW Distribution","33387041","2","Wagner BMW of Shrewsbury 770 Boston Turnpike  Shrewsbury MA  01545","Delivery","2","2","","1/11/2018 2:25:00 PM","1/11/2018 2:25:00 PM","1/11/2018 2:25:00 PM","1/11/2018 12:50:00 PM","J. Yates"
"TANBMW2C","BMW Distribution","33276851","1","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","7","7","","1/10/2018 12:00:00 PM","1/10/2018 12:15:00 PM","1/10/2018 12:30:00 PM","1/10/2018 12:25:00 PM","D. Heera"
"TANBMW2C","BMW Distribution","33342664","5","Wagner BMW of Shrewsbury 770 Boston Turnpike  Shrewsbury MA  01545","Delivery","1","1","","1/10/2018 2:25:00 PM","1/10/2018 2:25:00 PM","1/10/2018 2:25:00 PM","1/10/2018 1:53:00 PM","D. Harthy"
"TANBMW2C","BMW Distribution","33342667","2","BMW of Sudbury 68 Old County Rd  Sudbury MA  01776","Delivery","3","3","","1/10/2018 1:05:00 PM","1/10/2018 1:05:00 PM","1/10/2018 1:05:00 PM","1/10/2018 1:04:00 PM","X. Anderson"
"TANBMW2C","BMW Distribution","33469971","3","BMW of Sudbury CCRC 68 Old County Rd  Sudbury MA  01776","Delivery","9","9","","1/15/2018 1:05:00 PM","1/15/2018 1:05:00 PM","1/15/2018 1:05:00 PM","1/15/2018 1:38:00 PM","C. Place. —"
"TANBMW2C","BMW Distribution","33469974","4","MINI of Boston (Wholesale Parts Ope 68 Old County Rd  Sudbury MA  01776","Delivery","8","8","","1/15/2018 1:05:00 PM","1/15/2018 1:05:00 PM","1/15/2018 1:05:00 PM","1/15/2018 1:53:00 PM","C. Place—"
"TANBMW2C","BMW Distribution","33367102","1","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","8","8","","1/12/2018 12:00:00 PM","1/12/2018 12:15:00 PM","1/12/2018 12:30:00 PM","1/12/2018 12:12:00 PM","D. Heera"
"TANBMW2C","BMW Distribution","33425755","5","Wagner BMW of Shrewsbury 770 Boston Turnpike  Shrewsbury MA  01545","Delivery","2","2","","1/12/2018 2:25:00 PM","1/12/2018 2:25:00 PM","1/12/2018 2:25:00 PM","1/12/2018 2:10:00 PM","J. Yates"
"TANBMW2C","BMW Distribution","33425762","2","BMW of Sudbury 68 Old County Rd  Sudbury MA  01776","Delivery","3","3","","1/12/2018 1:05:00 PM","1/12/2018 1:05:00 PM","1/12/2018 1:05:00 PM","1/12/2018 1:12:00 PM","X. Anderson"
"TANBMW2C","BMW Distribution","33425766","3","BMW of Sudbury CCRC 68 Old County Rd  Sudbury MA  01776","Delivery","2","2","","1/12/2018 1:05:00 PM","1/12/2018 1:05:00 PM","1/12/2018 1:05:00 PM","1/12/2018 1:04:00 PM","C. Place"
"TANBMW2C","BMW Distribution","33512287","4","Wagner BMW of Shrewsbury 770 Boston Turnpike  Shrewsbury MA  01545","Delivery","23","4","","1/16/2018 2:25:00 PM","1/16/2018 2:25:00 PM","1/16/2018 2:25:00 PM","1/16/2018 2:15:00 PM","D. Harthy"
"TANBMW2C","BMW Distribution","33512289","2","BMW of Sudbury 68 Old County Rd  Sudbury MA  01776","Delivery","1","1","","1/16/2018 1:05:00 PM","1/16/2018 1:05:00 PM","1/16/2018 1:05:00 PM","1/16/2018 1:20:00 PM","C. Anderson"
"TANBMW2C","BMW Distribution","33512291","3","BMW of Sudbury CCRC 68 Old County Rd  Sudbury MA  01776","Delivery","1","1","","1/16/2018 1:05:00 PM","1/16/2018 1:05:00 PM","1/16/2018 1:05:00 PM","1/16/2018 1:24:00 PM","V. Robertson"
"TANBMW2C","BMW Distribution","33395201","1","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","22","22","","1/15/2018 12:00:00 PM","1/15/2018 12:15:00 PM","1/15/2018 12:30:00 PM","1/15/2018 12:35:00 PM","D. Heera"
"TANBMW2C","BMW Distribution","33469960","5","Wagner BMW of Shrewsbury 770 Boston Turnpike  Shrewsbury MA  01545","Delivery","4","4","","1/15/2018 2:25:00 PM","1/15/2018 2:25:00 PM","1/15/2018 2:25:00 PM","1/15/2018 2:33:00 PM","D. Harthy"
"TANBMW2C","BMW Distribution","33469966","2","BMW of Sudbury 68 Old County Rd  Sudbury MA  01776","Delivery","1","1","","1/15/2018 1:05:00 PM","1/15/2018 1:05:00 PM","1/15/2018 1:05:00 PM","1/15/2018 1:29:00 PM","X. Anderson"
"TANBMW2C","BMW Distribution","33650323","6","BMW of Sudbury CCRC 68 Old County Rd  Sudbury MA  01776","Delivery","16","16","","1/19/2018 1:05:00 PM","1/19/2018 1:05:00 PM","1/19/2018 1:05:00 PM","1/19/2018 1:00:44 PM",""
"TANBMW2C","BMW Distribution","33650326","7","MINI of Boston (Wholesale Parts Ope 68 Old County Rd  Sudbury MA  01776","Delivery","3","3","","1/19/2018 1:05:00 PM","1/19/2018 1:05:00 PM","1/19/2018 1:05:00 PM","1/19/2018 1:00:10 PM","Daniel"
"TANBMW2C","BMW Distribution","33534615","0","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","0","0","","1/18/2018 12:00:00 PM","1/18/2018 12:15:00 PM","1/18/2018 12:30:00 PM","1/18/2018 1:10:00 PM","D. Heera"
"TANBMW2C","BMW Distribution","33492348","1","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","12","3","","1/17/2018 12:00:00 PM","1/17/2018 12:15:00 PM","1/17/2018 12:30:00 PM","1/17/2018 12:14:00 PM","D Heera"
"TANBMW2C","BMW Distribution","33555088","2","Wagner BMW of Shrewsbury 770 Boston Turnpike  Shrewsbury MA  01545","Delivery","12","3","","1/17/2018 2:25:00 PM","1/17/2018 2:25:00 PM","1/17/2018 2:25:00 PM","1/17/2018 12:52:00 PM","D. Harthy"
"TANBMW2C","BMW Distribution","33451659","1","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","25","6","","1/16/2018 12:00:00 PM","1/16/2018 12:15:00 PM","1/16/2018 12:30:00 PM","1/16/2018 12:44:00 PM","D. Heera"
"TANBMW2C","BMW Distribution","33580184","1","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","142","122","","1/19/2018 12:00:00 PM","1/19/2018 12:15:00 PM","1/19/2018 12:30:00 PM","1/19/2018 1:04:00 PM","D. Heera"
"TANBMW2C","BMW Distribution","33650294","2","BMW of Sudbury 68 Old County Rd  Sudbury MA  01776","Delivery","1","1","","1/19/2018 1:05:00 PM","1/19/2018 1:05:00 PM","1/19/2018 1:05:00 PM","1/19/2018 10:15:06 AM",""
"TANBMW2C","BMW Distribution","33650311","3","BMW of Sudbury CCRC 68 Old County Rd  Sudbury MA  01776","Delivery","6","5","","1/19/2018 1:05:00 PM","1/19/2018 1:05:00 PM","1/19/2018 1:05:00 PM","1/19/2018 10:15:32 AM",""
"TANBMW2C","BMW Distribution","33650315","4","BMW of Sudbury 68 Old County Rd  Sudbury MA  01776","Delivery","3","3","","1/19/2018 1:05:00 PM","1/19/2018 1:05:00 PM","1/19/2018 1:05:00 PM","1/19/2018 10:15:00 AM",""
"TANBMW2C","BMW Distribution","33650320","5","MINI of Boston (Wholesale Parts Ope 68 Old County Rd  Sudbury MA  01776","Delivery","1","1","","1/19/2018 1:05:00 PM","1/19/2018 1:05:00 PM","1/19/2018 1:05:00 PM","1/19/2018 1:00:43 PM",""
"TANBMW2C","BMW Distribution","33650289","8","Wagner BMW of Shrewsbury 770 Boston Turnpike  Shrewsbury MA  01545","Delivery","4","4","","1/19/2018 2:25:00 PM","1/19/2018 2:25:00 PM","1/19/2018 2:25:00 PM","1/19/2018 11:05:20 AM",""
"TANBMW2C","BMW Distribution","33720911","4","MINI of Boston (Wholesale Parts Ope 68 Old County Rd  Sudbury MA  01776","Delivery","3","3","","1/23/2018 1:05:00 PM","1/23/2018 1:05:00 PM","1/23/2018 1:05:00 PM","1/23/2018 10:31:00 AM","C. Place"
"TANBMW2C","BMW Distribution","33737313","8","Wagner BMW of Shrewsbury 770 Boston Turnpike  Shrewsbury MA  01545","Delivery","1","1","","1/23/2018 2:25:00 PM","1/23/2018 2:25:00 PM","1/23/2018 2:25:00 PM","1/23/2018 2:15:00 PM","T yates"
"TANBMW2C","BMW Distribution","33737317","5","BMW of Sudbury 68 Old County Rd  Sudbury MA  01776","Delivery","2","2","","1/23/2018 1:05:00 PM","1/23/2018 1:05:00 PM","1/23/2018 1:05:00 PM","1/23/2018 1:04:00 PM","X. Anderson"
"TANBMW2C","BMW Distribution","33737321","6","BMW of Sudbury CCRC 68 Old County Rd  Sudbury MA  01776","Delivery","1","1","","1/23/2018 1:05:00 PM","1/23/2018 1:05:00 PM","1/23/2018 1:05:00 PM","1/23/2018 1:04:00 PM","C. Place"
"TANBMW2C","BMW Distribution","33737325","7","MINI of Boston (Wholesale Parts Ope 68 Old County Rd  Sudbury MA  01776","Delivery","4","1","","1/23/2018 1:05:00 PM","1/23/2018 1:05:00 PM","1/23/2018 1:05:00 PM","1/23/2018 1:04:00 PM","C. Place"
"TANBMW2C","BMW Distribution","33630411","0","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","0","0","","1/22/2018 12:00:00 PM","1/22/2018 12:15:00 PM","1/22/2018 12:30:00 PM","1/22/2018 12:18:00 PM","D. Heera"
"TANBMW2C","BMW Distribution","33824740","3","BMW of Sudbury CCRC 68 Old County Rd  Sudbury MA  01776","Delivery","22","3","","1/25/2018 1:05:00 PM","1/25/2018 1:05:00 PM","1/25/2018 1:05:00 PM","1/25/2018 1:17:00 PM","C. Place"
"TANBMW2C","BMW Distribution","33824741","4","MINI of Boston (Wholesale Parts Ope 68 Old County Rd  Sudbury MA  01776","Delivery","1","1","","1/25/2018 1:05:00 PM","1/25/2018 1:05:00 PM","1/25/2018 1:05:00 PM","1/25/2018 1:07:00 PM","C. Place"
"TANBMW2C","BMW Distribution","33719041","0","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","0","0","","1/24/2018 12:00:00 PM","1/24/2018 12:15:00 PM","1/24/2018 12:30:00 PM","1/24/2018 12:02:00 PM","D. Heera"
"TANBMW2C","BMW Distribution","33675836","1","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","15","12","","1/23/2018 12:00:00 PM","1/23/2018 12:15:00 PM","1/23/2018 12:30:00 PM","1/23/2018 12:24:00 PM","D. Heera"
"TANBMW2C","BMW Distribution","33720904","2","BMW of Sudbury 68 Old County Rd  Sudbury MA  01776","Delivery","1","1","","1/23/2018 1:05:00 PM","1/23/2018 1:05:00 PM","1/23/2018 1:05:00 PM","1/23/2018 10:32:00 AM","X. Anderson"
"TANBMW2C","BMW Distribution","33720908","3","BMW of Sudbury CCRC 68 Old County Rd  Sudbury MA  01776","Delivery","3","3","","1/23/2018 1:05:00 PM","1/23/2018 1:05:00 PM","1/23/2018 1:05:00 PM","1/23/2018 10:33:00 AM","C. Place"
"TANBMW2C","BMW Distribution","33875704","4","Wagner BMW of Shrewsbury 770 Boston Turnpike  Shrewsbury MA  01545","Delivery","4","4","","1/26/2018 2:25:00 PM","1/26/2018 2:25:00 PM","1/26/2018 2:25:00 PM","1/26/2018 2:05:00 PM","J. Yates"
"TANBMW2C","BMW Distribution","33875710","2","BMW of Sudbury 68 Old County Rd  Sudbury MA  01776","Delivery","2","2","","1/26/2018 1:05:00 PM","1/26/2018 1:05:00 PM","1/26/2018 1:05:00 PM","1/26/2018 2:07:00 PM","C. Anderson"
"TANBMW2C","BMW Distribution","33875717","3","BMW of Sudbury CCRC 68 Old County Rd  Sudbury MA  01776","Delivery","2","2","","1/26/2018 1:05:00 PM","1/26/2018 1:05:00 PM","1/26/2018 1:05:00 PM","1/26/2018 2:08:00 PM","C. Place"
"TANBMW2C","BMW Distribution","33764764","1","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","27","8","","1/25/2018 12:00:00 PM","1/25/2018 12:15:00 PM","1/25/2018 12:30:00 PM","1/25/2018 1:03:00 PM","D. Heera"
"TANBMW2C","BMW Distribution","33824734","5","Wagner BMW of Shrewsbury 770 Boston Turnpike  Shrewsbury MA  01545","Delivery","2","2","","1/25/2018 2:25:00 PM","1/25/2018 2:25:00 PM","1/25/2018 2:25:00 PM","1/25/2018 2:04:00 PM","N. Yates"
"TANBMW2C","BMW Distribution","33824738","2","BMW of Sudbury 68 Old County Rd  Sudbury MA  01776","Delivery","2","2","","1/25/2018 1:05:00 PM","1/25/2018 1:05:00 PM","1/25/2018 1:05:00 PM","1/25/2018 1:06:00 PM","C. Anderson has"
"TANBMW2C","BMW Distribution","34049282","3","MINI of Boston (Wholesale Parts Ope 68 Old County Rd  Sudbury MA  01776","Delivery","1","1","","2/1/2018 1:05:00 PM","2/1/2018 1:05:00 PM","2/1/2018 1:05:00 PM","2/1/2018 12:57:37 PM","C place"
"TANBMW2C","BMW Distribution","34049277","2","BMW of Sudbury CCRC 68 Old County Rd  Sudbury MA  01776","Delivery","5","5","","2/1/2018 1:05:00 PM","2/1/2018 1:05:00 PM","2/1/2018 1:05:00 PM","2/1/2018 12:57:13 PM","C. Place"
"TANBMW2C","BMW Distribution","33945317","0","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","0","0","","1/31/2018 12:00:00 PM","1/31/2018 12:15:00 PM","1/31/2018 12:30:00 PM","1/31/2018 12:09:13 PM","D. Heera"
"TANBMW2C","BMW Distribution","33902110","0","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","0","0","","1/30/2018 12:00:00 PM","1/30/2018 12:15:00 PM","1/30/2018 12:30:00 PM","1/30/2018 12:35:47 PM","D. Heera"
"TANBMW2C","BMW Distribution","33857056","0","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","0","0","","1/29/2018 12:00:00 PM","1/29/2018 12:15:00 PM","1/29/2018 12:30:00 PM","1/29/2018 12:16:55 PM","D. Heera"
"TANBMW2C","BMW Distribution","33802333","1","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","0","0","","1/26/2018 12:00:00 PM","1/26/2018 12:15:00 PM","1/26/2018 12:30:00 PM","1/26/2018 11:35:00 AM","D  Heera"
"TANBMW2C","BMW Distribution","34028603","1","BMW Load - Out For Delivery 135 Robert Treat Paine Dr  Taunton MA  2780 ","Pickup","10","9","","2/2/2018 12:00:00 PM","2/2/2018 12:15:00 PM","2/2/2018 12:30:00 PM","2/2/2018 12:19:08 PM","D Heera"
"TANBMW2C","BMW Distribution","34100336","5","Wagner BMW of Shrewsbury 770 Boston Turnpike  Shrewsbury MA  01545","Delivery","2","2","","2/2/2018 2:25:00 PM","2/2/2018 2:25:00 PM","2/2/2018 2:25:00 PM","2/2/2018 2:07:17 PM","N. Yates"
"TANBMW2C","BMW Distribution","34100343","2","BMW of Sudbury 68 Old County Rd  Sudbury MA  01776","Delivery","1","1","","2/2/2018 1:05:00 PM","2/2/2018 1:05:00 PM","2/2/2018 1:05:00 PM","2/2/2018 1:59:58 PM","X Anderson"
